"","taxonomic_id","level","kingdom","subkingdom","phylum_division","subphylum_subdivision","class","subclass","order","family","subfamily","tribe","genus","species","infrakingdom","superorder","phylum","subphylum","superclass","infraclass","suborder","infraorder","superfamily","parvorder","subterclass","section","subsection","infraphylum","parvphylum","gigaclass","subgenus","forma","megaclass"
"1160",422493,"species","Animalia",NA,NA,NA,"Echinoidea","Euechinoidea","Camarodonta","Echinometridae",NA,NA,"Echinometra","Echinometra viridis",NA,NA,"Echinodermata","Echinozoa",NA,"Carinacea",NA,"Echinidea","Odontophora",NA,"Echinacea",NA,NA,NA,NA,NA,NA,NA,NA
"1161",422499,"species","Animalia",NA,NA,NA,"Echinoidea","Euechinoidea","Clypeasteroida","Clypeasteridae",NA,NA,"Clypeaster","Clypeaster subdepressus",NA,"Luminacea","Echinodermata","Echinozoa",NA,"Irregularia","Clypeasterina",NA,NA,NA,"Neognathostomata",NA,NA,NA,NA,NA,NA,NA,NA
"1162",422675,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Aoridae",NA,NA,"Bemlos","Bemlos spinicarpus",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Aoroidea","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",422677,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Aoridae",NA,NA,"Lembos","Lembos unifasciatus",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Aoroidea","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",423106,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Ampithoidae",NA,NA,"Ampithoe","Ampithoe lacertosa",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Corophioidea","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165",423136,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Anisogammaridae",NA,NA,"Anisogammarus","Anisogammarus pugettensis",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Gammarida","Gammaroidea","Gammaridira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166",423256,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Caprellidae","Caprellinae",NA,"Caprella","Caprella drepanochir",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Caprelloidea","Caprellidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167",424100,"Species","Animalia",NA,NA,NA,NA,NA,"Sipuncula","Sipunculidae",NA,NA,"Sipunculus","Sipunculus phalloides",NA,NA,"Annelida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168",429079,"species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Neogastropoda","Conidae",NA,NA,"Conus","Conus floridanus",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Conoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169",430664,"species","Animalia",NA,NA,NA,"Hexacorallia",NA,"Scleractinia","Pocilloporidae",NA,NA,"Madracis","Madracis auretenra",NA,NA,"Cnidaria","Anthozoa",NA,NA,"Vacatina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",430854,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Caprellidae","Caprellinae",NA,"Caprella","Caprella kroyeri",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Caprelloidea","Caprellidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",430922,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Caprellidae","Caprellinae",NA,"Caprella","Caprella tenuis",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Caprelloidea","Caprellidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172",430956,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Caprellidae","Caprellinae",NA,"Mayerella","Mayerella banksia",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Caprelloidea","Caprellidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173",432297,"species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Littorinimorpha","Ovulidae","Simniinae",NA,"Cyphoma","Cyphoma gibbosum",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Cypraeoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174",439056,"family","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Mithracidae",NA,NA,NA,NA,NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Majoidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1175",439295,"Genus","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Epialtidae","Epialtinae",NA,"Taliepus",NA,NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Majoidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1176",439869,"Genus","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Varunidae","Cyclograpsinae",NA,"Helograpsus",NA,NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Grapsoidea",NA,NA,"Eubrachyura","Thoracotremata",NA,NA,NA,NA,NA,NA
"1177",441005,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Litocheiridae",NA,NA,"Litocheira","Litocheira bispinosa",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Goneplacoidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1178",441258,"species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Leucosiidae","Ebaliinae",NA,"Persephona","Persephona punctata",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Leucosioidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1179",441784,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Hymenosomatidae","Hymenosomatinae",NA,"Halicarcinus","Halicarcinus ovatus",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Hymenosomatoidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1180",442085,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Majidae","Majinae",NA,"Thersandrus","Thersandrus compressus",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Majoidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1181",446438,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Caenogastropoda incertae sedis","Batillariidae",NA,NA,"Lampanella","Lampanella minima",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Cerithioidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",446893,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Littorinimorpha","Littorinidae","Lacuninae",NA,"Lacuna","Lacuna turrita",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Littorinoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",450194,"genus","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Mithracidae",NA,NA,"Omalacantha",NA,NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Majoidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1184",451838,"species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Portunidae","Achelouinae",NA,"Achelous","Achelous ordwayi",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Portunoidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1185",458655,"Species","Animalia",NA,NA,NA,"Gastropoda","Patellogastropoda",NA,"Eoacmaeidae",NA,NA,"Eoacmaea","Eoacmaea pustulata",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Lottioidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",458661,"species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Littorinimorpha","Strombidae",NA,NA,"Strombus","Strombus gigas",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Stromboidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187",468183,"Genus","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Phoxocephalidae","Phoxocephalinae",NA,"Birubius",NA,NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Amphilochidea","Lysianassida","Haustorioidea","Haustoriidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",473085,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Caenogastropoda incertae sedis","Cerithiidae","Bittiinae",NA,"Cacozeliana","Cacozeliana granarium",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Cerithioidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189",475010,"species","Animalia",NA,NA,NA,"Teleostei",NA,"Gobiiformes","Gobiidae","Gobiinae",NA,"Elacatinus","Elacatinus colini",NA,NA,"Chordata","Vertebrata","Actinopteri",NA,NA,NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA
"1190",475011,"species","Animalia",NA,NA,NA,"Teleostei",NA,"Gobiiformes","Gobiidae","Gobiinae",NA,"Elacatinus","Elacatinus lobeli",NA,NA,"Chordata","Vertebrata","Actinopteri",NA,NA,NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA
"1191",475101,"species","Animalia",NA,NA,NA,"Teleostei",NA,"Perciformes","Epinephelidae",NA,NA,"Hyporthodus","Hyporthodus niveatus",NA,NA,"Chordata","Vertebrata","Actinopteri",NA,"Percoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA
"1192",476531,"species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Littorinimorpha","Cymatiidae",NA,NA,"Monoplex","Monoplex parthenopeus",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Tonnoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193",484702,"Species","Chromista","Harosa",NA,NA,"Globothalamea","Rotaliana","Rotaliida","Calcarinidae",NA,NA,"Baculogypsina","Baculogypsina sphaerulata","Rhizaria",NA,"Foraminifera",NA,NA,NA,NA,NA,"Calcarinoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",488672,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Aoridae",NA,NA,"Aora","Aora hircosa",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Aoroidea","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",488679,"Genus","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Aoridae",NA,NA,"Aoroides",NA,NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Corophiida","Aoroidea","Corophiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",489425,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Dexaminidae","Dexamininae",NA,"Paradexamine","Paradexamine barnardi",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Amphilochidea","Lysianassida","Dexaminoidea","Synopiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",489427,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Dexaminidae","Dexamininae",NA,"Paradexamine","Paradexamine churinga",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Amphilochidea","Lysianassida","Dexaminoidea","Synopiidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",491479,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Hyalidae","Hyalinae",NA,"Protohyale","Protohyale (Protohyale) frequens",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Talitrida","Hyaloidea","Talitridira",NA,NA,NA,NA,NA,NA,"Protohyale (Protohyale)",NA,NA
"1199",491492,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Hyalidae","Hyalinae",NA,"Protohyale","Protohyale (Boreohyale) rubra",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Talitrida","Hyaloidea","Talitridira",NA,NA,NA,NA,NA,NA,"Protohyale (Boreohyale)",NA,NA
"1200",494468,"species","Animalia",NA,NA,NA,"Gastropoda","Heterobranchia",NA,"Plakobranchidae",NA,NA,"Elysia","Elysia pratensis",NA,"Sacoglossa","Mollusca",NA,NA,"Euthyneura",NA,NA,"Plakobranchoidea",NA,"Tectipleura",NA,NA,NA,NA,NA,NA,NA,NA
"1201",494795,"Species","Plantae","Viridiplantae","Chlorophyta","Chlorophytina","Ulvophyceae",NA,"Dasycladales","Polyphysaceae",NA,NA,"Acetabularia","Acetabularia acetabulum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",495077,"Species","Plantae","Viridiplantae","Tracheophyta","Spermatophytina","Magnoliopsida",NA,"Alismatales","Zosteraceae",NA,NA,"Zostera","Zostera marina","Streptophyta","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",495081,"Species","Plantae","Viridiplantae","Tracheophyta","Spermatophytina","Magnoliopsida",NA,"Alismatales","Zosteraceae",NA,NA,"Zostera","Zostera muelleri","Streptophyta","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",495082,"Species","Plantae","Viridiplantae","Tracheophyta","Spermatophytina","Magnoliopsida",NA,"Alismatales","Zosteraceae",NA,NA,"Zostera","Zostera noltei","Streptophyta","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",505429,"species","Animalia",NA,NA,NA,"Bivalvia","Autobranchia","Limida","Limidae",NA,NA,"Ctenoides","Ctenoides scabra",NA,NA,"Mollusca",NA,NA,"Pteriomorphia",NA,NA,"Limoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",505946,"Species","Animalia",NA,NA,NA,"Bivalvia","Autobranchia","Mytilida","Mytilidae","Crenellinae",NA,"Arcuatula","Arcuatula senhousia",NA,NA,"Mollusca",NA,NA,"Pteriomorphia",NA,NA,"Mytiloidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",505948,"Species","Animalia",NA,NA,NA,"Bivalvia","Autobranchia","Mytilida","Mytilidae","Crenellinae",NA,"Arcuatula","Arcuatula papyria",NA,NA,"Mollusca",NA,NA,"Pteriomorphia",NA,NA,"Mytiloidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",506596,"Species","Animalia",NA,NA,NA,"Bivalvia","Protobranchia","Nuculida","Nuculidae",NA,NA,"Ennucula","Ennucula niponica",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Nuculoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",506660,"Species","Animalia",NA,NA,NA,"Bivalvia","Protobranchia","Nuculida","Nuculidae",NA,NA,"Nucula","Nucula pisum",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Nuculoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",507129,"Species","Animalia",NA,NA,NA,"Bivalvia","Protobranchia","Solemyida","Solemyidae","Solemyinae",NA,"Solemya","Solemya pusilla",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Solemyoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",507258,"Species","Animalia",NA,NA,NA,"Bivalvia","Autobranchia","Cardiida","Semelidae",NA,NA,"Cumingia","Cumingia mutica",NA,"Imparidentia","Mollusca",NA,NA,"Heteroconchia",NA,NA,"Tellinoidea",NA,"Euheterodonta",NA,NA,NA,NA,NA,NA,NA,NA
"1212",510427,"Species","Animalia",NA,NA,NA,"Gastropoda","Heterobranchia","Cephalaspidea","Bullidae",NA,NA,"Bulla","Bulla gouldiana",NA,NA,"Mollusca",NA,NA,"Euthyneura",NA,NA,"Bulloidea",NA,"Tectipleura",NA,NA,NA,NA,NA,NA,NA,NA
"1213",511367,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Neogastropoda","Columbellidae",NA,NA,"Anachis","Anachis atkinsoni",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Buccinoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",511520,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Neogastropoda","Columbellidae",NA,NA,"Mitrella","Mitrella lincolnensis",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Buccinoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",511560,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Neogastropoda","Columbellidae",NA,NA,"Mitrella","Mitrella tuberosa",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Buccinoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",511707,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Neogastropoda","Columbellidae",NA,NA,"Alia","Alia unifasciata",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Buccinoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",513255,"species","Animalia",NA,NA,NA,"Echinoidea","Euechinoidea","Echinolampadacea","Mellitidae",NA,NA,"Encope","Encope emarginata",NA,"Luminacea","Echinodermata","Echinozoa",NA,"Irregularia","Scutelloida","Scutelliformes","Scutelloidea",NA,"Neognathostomata",NA,NA,NA,NA,NA,NA,NA,NA
"1218",513432,"species","Animalia",NA,NA,NA,"Echinoidea","Euechinoidea","Camarodonta","Parechinidae",NA,NA,"Paracentrotus","Paracentrotus gaimardi",NA,NA,"Echinodermata","Echinozoa",NA,"Carinacea",NA,"Echinidea",NA,NA,"Echinacea",NA,NA,NA,NA,NA,NA,NA,NA
"1219",514452,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Palaemonidae",NA,NA,"Palaemon","Palaemon intermedius",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Caridea","Palaemonoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",514493,"species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Palaemonidae",NA,NA,"Ancylomenes","Ancylomenes pedersoni",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Caridea","Palaemonoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",514508,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Palaemonidae",NA,NA,"Cuapetes","Cuapetes americanus",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Caridea","Palaemonoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",515262,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Thoridae",NA,NA,"Heptacarpus","Heptacarpus paludicola",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Caridea","Alpheoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",515276,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Hippolytidae",NA,NA,"Hippolyte","Hippolyte californiensis",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Caridea","Alpheoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",515278,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Hippolytidae",NA,NA,"Hippolyte","Hippolyte clarki",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Caridea","Alpheoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",515283,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Hippolytidae",NA,NA,"Hippolyte","Hippolyte williamsi",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Caridea","Alpheoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",531851,"species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Littorinimorpha","Strombidae",NA,NA,"Lobatus","Lobatus raninus",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Stromboidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",532293,"Species","Animalia",NA,NA,NA,"Gastropoda","Heterobranchia","Cephalaspidea","Haminoeidae",NA,NA,"Haminoea","Haminoea petitii",NA,NA,"Mollusca",NA,NA,"Euthyneura",NA,NA,"Haminoeoidea",NA,"Tectipleura",NA,NA,NA,NA,NA,NA,NA,NA
"1228",532716,"Species","Animalia",NA,NA,NA,"Gastropoda","Heterobranchia","Cephalaspidea","Cylichnidae",NA,NA,"Cylichna","Cylichna discus",NA,NA,"Mollusca",NA,NA,"Euthyneura",NA,NA,"Cylichnoidea",NA,"Tectipleura",NA,NA,NA,NA,NA,NA,NA,NA
"1229",532891,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Neogastropoda","Granulinidae",NA,NA,"Granulina","Granulina ovuliformis",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Volutoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",534565,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Maeridae",NA,NA,"Maera","Maera vagans",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Hadziida","Hadzioidea","Hadziidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",547044,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Oedicerotidae",NA,NA,"Deflexilodes","Deflexilodes intermedius",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",549331,"Genus","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Pleustidae","Parapleustinae",NA,"Chromopleustes",NA,NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Amphilochidea","Amphilochida","Amphilochoidea","Amphilochidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",549684,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Pleustidae","Parapleustinae",NA,"Trachypleustes","Trachypleustes trevori",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Amphilochidea","Amphilochida","Amphilochoidea","Amphilochidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",550331,"Species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Amphipoda","Pontogeneiidae",NA,NA,"Nasageneia","Nasageneia quinsana",NA,"Peracarida","Arthropoda","Crustacea","Multicrustacea",NA,"Senticaudata","Hadziida","Calliopioidea","Hadziidira",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",557888,"species","Animalia",NA,NA,NA,"Malacostraca","Eumalacostraca","Decapoda","Portunidae","Achelouinae",NA,"Achelous","Achelous sebae",NA,"Eucarida","Arthropoda","Crustacea","Multicrustacea",NA,"Pleocyemata","Brachyura","Portunoidea",NA,NA,"Eubrachyura","Heterotremata",NA,NA,NA,NA,NA,NA
"1236",558675,"species","Animalia",NA,NA,NA,"Gastropoda","Heterobranchia","Doridida","Chromodorididae","Chromodoridinae",NA,"Chromodoris","Chromodoris kempfi",NA,"Nudipleura","Mollusca",NA,NA,"Euthyneura",NA,"Doridoidei","Chromodoridoidea",NA,"Ringipleura",NA,NA,NA,NA,NA,NA,NA,NA
"1237",565363,"species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Littorinimorpha","Strombidae",NA,NA,"Lobatus","Lobatus costatus",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Stromboidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",573277,"genus","Bacteria","Negibacteria",NA,NA,"Cyanophyceae","Oscillatoriophycidae","Chroococcales","Geminocystaceae",NA,NA,"Cyanobacterium",NA,NA,NA,"Cyanobacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",574096,"Species","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Littorinimorpha","Hydrobiidae","Hydrobiinae",NA,"Ecrobia","Ecrobia truncata",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Truncatelloidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",575794,"Genus","Animalia",NA,NA,NA,"Gastropoda","Caenogastropoda","Caenogastropoda incertae sedis","Litiopidae",NA,NA,"Diffalaba",NA,NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Cerithioidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",579271,"Species","Animalia",NA,NA,NA,"Gastropoda","Vetigastropoda","Trochida","Turbinidae","Turbininae",NA,"Lunella","Lunella undulata",NA,NA,"Mollusca",NA,NA,NA,NA,NA,"Trochoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",582489,"species","Animalia",NA,NA,NA,"Bivalvia","Autobranchia","Limida","Limidae",NA,NA,"Lima","Lima scabra",NA,NA,"Mollusca",NA,NA,"Pteriomorphia",NA,NA,"Limoidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",588573,"Species","Plantae","Viridiplantae","Tracheophyta","Spermatophytina","Magnoliopsida",NA,"Alismatales","Potamogetonaceae",NA,NA,"Stuckenia","Stuckenia pectinata","Streptophyta","Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",593472,"species","Animalia",NA,NA,NA,"Teleostei",NA,"Blenniiformes","Chaenopsidae",NA,NA,"Emblemariopsis","Emblemariopsis carib",NA,NA,"Chordata","Vertebrata","Actinopteri",NA,NA,NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA
